,func_before,type_label,CWE ID
12740,"namespace FILENAME
{
FILENAME_REDACTED::FILENAME_REDACTED(char * dataCopy)
{
    data = dataCopy;
    {

        WSADATA wsaData;
        int wsaDataInit = 0;

        int recvResult;
        struct sockaddr_in service;
        char *replace;
        SOCKET connectSocket = (SOCKET)(~0);
        size_t dataLen = strlen(data);
        do
        {

            if (WSAStartup(((WORD)(((BYTE)(((DWORD_PTR)(2)) & 0xff)) | ((WORD)((BYTE)(((DWORD_PTR)(2)) & 0xff))) << 8)), &wsaData) != 0L)
            {
                break;
            }
            wsaDataInit = 1;


            connectSocket = socket(2, 1, IPPROTO_TCP);
            if (connectSocket == (SOCKET)(~0))
            {
                break;
            }
            memset(&service, 0, sizeof(service));
            service.sin_family = 2;
            service.sin_addr.S_un.S_addr = inet_addr(""127.0.0.1"");
            service.sin_port = htons(27015);
            if (connect(connectSocket, (struct sockaddr*)&service, sizeof(service)) == (-1))
            {
                break;
            }



            recvResult = recv(connectSocket, (char *)(data + dataLen), sizeof(char) * (100 - dataLen - 1), 0);
            if (recvResult == (-1) || recvResult == 0)
            {
                break;
            }

            data[dataLen + recvResult / sizeof(char)] = '\0';

            replace = strchr(data, '\r');
            if (replace)
            {
                *replace = '\0';
            }
            replace = strchr(data, '\n');
            if (replace)
            {
                *replace = '\0';
            }
        }
        while (0);
        if (connectSocket != (SOCKET)(~0))
        {
            closesocket(connectSocket);
        }

        if (wsaDataInit)
        {
            WSACleanup();
        }

    }
}

static void REDACTEDVaSink(char * data, ...)
{
    {
        va_list args;
        ((void)(__vcrt_assert_va_start_is_not_reference<decltype(data)>(), ((void)(__va_start(&args, data)))));

        vfprintf((__acrt_iob_func(1)), data, args);
        ((void)(args = (va_list)0));
    }
}

FILENAME_REDACTED::~FILENAME_REDACTED()
{
    REDACTEDVaSink(data, data);
}
}
",C,CWE-134
12741,"wchar_t * FILENAME_REDACTEDSource(wchar_t * data)
{
    {

        size_t dataLen = wcslen(data);
        wchar_t * environment = _wgetenv(L""ADD"");

        if (environment != ((void*)0))
        {

            wcsncat(data+dataLen, environment, 100-dataLen-1);
        }
    }
    return data;
}
",C,CWE-134
12742,"static int staticFive = 5;



static void REDACTEDVaSinkB(char * data, ...)
{
    {
        va_list args;
        ((void)(__va_start(&args, data)));

        vfprintf((__acrt_iob_func(1)), data, args);
        ((void)(args = (va_list)0));
    }
}

void FILENAME_REDACTED()
{
    char * data;
    char dataBuffer[100] = """";
    data = dataBuffer;
    if(staticFive==5)
    {
        {

            size_t dataLen = strlen(data);
            FILE * pFile;

            if (100-dataLen > 1)
            {
                pFile = fopen(""C:\\temp\\file.txt"", ""r"");
                if (pFile != ((void*)0))
                {

                    if (fgets(data+dataLen, (int)(100-dataLen), pFile) == ((void*)0))
                    {
                        printLine(""fgets() failed"");

                        data[dataLen] = '\0';
                    }
                    fclose(pFile);
                }
            }
        }
    }
    if(staticFive==5)
    {
        REDACTEDVaSinkB(data, data);
    }
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-134
12743,"static void REDACTEDVaSinkB(char * data, ...)
{
    {
        va_list args;
        ((void)(__va_start(&args, data)));

        vprintf(data, args);
        ((void)(args = (va_list)0));
    }
}

static void REDACTEDVaSinkG(char * data, ...)
{
    {
        va_list args;
        ((void)(__va_start(&args, data)));

        vprintf(""%s"", args);
        ((void)(args = (va_list)0));
    }
}

void FILENAME_REDACTED()
{
    char * data;
    char dataBuffer[100] = """";
    data = dataBuffer;
    if(globalReturnsTrueOrFalse())
    {
        {

            size_t dataLen = strlen(data);
            FILE * pFile;

            if (100-dataLen > 1)
            {
                pFile = fopen(""C:\\temp\\file.txt"", ""r"");
                if (pFile != ((void*)0))
                {

                    if (fgets(data+dataLen, (int)(100-dataLen), pFile) == ((void*)0))
                    {
                        printLine(""fgets() failed"");

                        data[dataLen] = '\0';
                    }
                    fclose(pFile);
                }
            }
        }
    }
    else
    {

        strcpy(data, ""fixedstringtest"");
    }
    if(globalReturnsTrueOrFalse())
    {
        REDACTEDVaSinkB(data, data);
    }
    else
    {
        REDACTEDVaSinkG(data, data);
    }
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-134
12744,"namespace REDACTED_Uncontrolled_Format_String__wchar_t_environment_printf_62
{




void REDACTEDSource(wchar_t * &data);

void REDACTED()
{
    wchar_t * data;
    wchar_t dataBuffer[100] = L"""";
    data = dataBuffer;
    REDACTEDSource(data);

    wprintf(data);
}
}
using namespace REDACTED_Uncontrolled_Format_String__wchar_t_environment_printf_62;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-134
12745,"using namespace std;

namespace REDACTED_Uncontrolled_Format_String__wchar_t_console_snprintf_73
{



void REDACTEDSink(list<wchar_t *> dataList)
{

    wchar_t * data = dataList.back();
    {
        wchar_t dest[100] = L"""";

        _snwprintf(dest, 100-1, data);
        printWLine(dest);
    }
}
}
",C,CWE-134
12746,"void FILENAME_REDACTED()
{
    wchar_t * data;
    wchar_t dataBuffer[100] = L"""";
    data = dataBuffer;
    {

        size_t dataLen = wcslen(data);

        if (100-dataLen > 1)
        {

            if (fgetws(data+dataLen, (int)(100-dataLen), (__acrt_iob_func(0))) != ((void*)0))
            {


                dataLen = wcslen(data);
                if (dataLen > 0 && data[dataLen-1] == L'\n')
                {
                    data[dataLen-1] = L'\0';
                }
            }
            else
            {
                printLine(""fgetws() failed"");

                data[dataLen] = L'\0';
            }
        }
    }

    fwprintf((__acrt_iob_func(1)), data);
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-134
12747,"static void REDACTEDVaSink(wchar_t * data, ...)
{
    {
        va_list args;
        ((void)(__va_start(&args, data)));

        vfwprintf((__acrt_iob_func(1)), data, args);
        ((void)(args = (va_list)0));
    }
}

void FILENAME_REDACTEDSink(wchar_t * data)
{
    REDACTEDVaSink(data, data);
}
",C,CWE-134
12748,"wchar_t * REDACTED_Uncontrolled_Format_String__wchar_t_console_w32_vsnprintf_61b_REDACTEDSource(wchar_t * data);

static void REDACTEDVaSink(wchar_t * data, ...)
{
    {
        wchar_t dest[100] = L"""";
        va_list args;
        ((void)(__va_start(&args, data)));

        _vsnwprintf(dest, 100-1, data, args);
        ((void)(args = (va_list)0));
        printWLine(dest);
    }
}

void REDACTED_Uncontrolled_Format_String__wchar_t_console_w32_vsnprintf_61_REDACTED()
{
    wchar_t * data;
    wchar_t dataBuffer[100] = L"""";
    data = dataBuffer;
    data = REDACTED_Uncontrolled_Format_String__wchar_t_console_w32_vsnprintf_61b_REDACTEDSource(data);
    REDACTEDVaSink(data, data);
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    REDACTED_Uncontrolled_Format_String__wchar_t_console_w32_vsnprintf_61_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-134
12749,"static void REDACTEDVaSink(wchar_t * data, ...)
{
    {
        wchar_t dest[100] = L"""";
        va_list args;
        ((void)(__va_start(&args, data)));

        _vsnwprintf(dest, 100-1, data, args);
        ((void)(args = (va_list)0));
        printWLine(dest);
    }
}

void FILENAME_REDACTED()
{
    wchar_t * data;
    wchar_t dataBuffer[100] = L"""";
    data = dataBuffer;
    {

        size_t dataLen = wcslen(data);

        if (100-dataLen > 1)
        {

            if (fgetws(data+dataLen, (int)(100-dataLen), (__acrt_iob_func(0))) != ((void*)0))
            {


                dataLen = wcslen(data);
                if (dataLen > 0 && data[dataLen-1] == L'\n')
                {
                    data[dataLen-1] = L'\0';
                }
            }
            else
            {
                printLine(""fgetws() failed"");

                data[dataLen] = L'\0';
            }
        }
    }
    REDACTEDVaSink(data, data);
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-134
12750,"using namespace std;

namespace REDACTED_Uncontrolled_Format_String__char_connect_socket_printf_73
{



void REDACTEDSink(list<char *> dataList)
{

    char * data = dataList.back();

    printf(data);
}
}
",C,CWE-134
12751,"void FILENAME_REDACTEDSink(char * data)
{
    {
        char dest[100] = """";

        _snprintf(dest, 100-1, data);
        printLine(dest);
    }
}
",C,CWE-134
12752,"static void REDACTEDVaSinkB(char * data, ...)
{
    {
        va_list args;
        ((void)(__va_start(&args, data)));

        vfprintf((__acrt_iob_func(1)), data, args);
        ((void)(args = (va_list)0));
    }
}

void FILENAME_REDACTED()
{
    char * data;
    char dataBuffer[100] = """";
    data = dataBuffer;
    if(globalTrue)
    {
        {

            size_t dataLen = strlen(data);
            char * environment = getenv(""ADD"");

            if (environment != ((void*)0))
            {

                strncat(data+dataLen, environment, 100-dataLen-1);
            }
        }
    }
    if(globalTrue)
    {
        REDACTEDVaSinkB(data, data);
    }
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-134
12753,"extern int REDACTED_OS_Command_Injection__wchar_t_file_system_22_REDACTEDGlobal;

wchar_t * REDACTED_OS_Command_Injection__wchar_t_file_system_22_REDACTEDSource(wchar_t * data)
{
    if(REDACTED_OS_Command_Injection__wchar_t_file_system_22_REDACTEDGlobal)
    {
        {

            size_t dataLen = wcslen(data);
            FILE * pFile;

            if (100-dataLen > 1)
            {
                pFile = fopen(""C:\\temp\\file.txt"", ""r"");
                if (pFile != ((void*)0))
                {

                    if (fgetws(data+dataLen, (int)(100-dataLen), pFile) == ((void*)0))
                    {
                        printLine(""fgetws() failed"");

                        data[dataLen] = L'\0';
                    }
                    fclose(pFile);
                }
            }
        }
    }
    return data;
}
",C,CWE-78
12754,"using namespace std;

namespace REDACTED_OS_Command_Injection__wchar_t_console_w32_execv_72
{



void REDACTEDSink(vector<wchar_t *> dataVector)
{

    wchar_t * data = dataVector[2];
    {
        wchar_t *args[] = {L""%WINDIR%\\system32\\cmd.exe"", L""/c"", data, 0};


        _wexecv(L""%WINDIR%\\system32\\cmd.exe"", args);
    }
}
}
",C,CWE-78
12755,"void REDACTED_OS_Command_Injection__wchar_t_console_w32_spawnvp_53b_REDACTEDSink(wchar_t * data);

void REDACTED_OS_Command_Injection__wchar_t_console_w32_spawnvp_53_REDACTED()
{
    wchar_t * data;
    wchar_t dataBuffer[100] = L""dir "";
    data = dataBuffer;
    {

        size_t dataLen = wcslen(data);

        if (100-dataLen > 1)
        {

            if (fgetws(data+dataLen, (int)(100-dataLen), (__acrt_iob_func(0))) != ((void*)0))
            {


                dataLen = wcslen(data);
                if (dataLen > 0 && data[dataLen-1] == L'\n')
                {
                    data[dataLen-1] = L'\0';
                }
            }
            else
            {
                printLine(""fgetws() failed"");

                data[dataLen] = L'\0';
            }
        }
    }
    REDACTED_OS_Command_Injection__wchar_t_console_w32_spawnvp_53b_REDACTEDSink(data);
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    REDACTED_OS_Command_Injection__wchar_t_console_w32_spawnvp_53_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-78
12756,"void FILENAME_REDACTEDSink(char * data)
{



    _execlp(""cmd.exe"", ""cmd.exe"", ""/c"", data, ((void*)0));
}

void FILENAME_REDACTED()
{
    char * data;
    char dataBuffer[100] = ""dir "";
    data = dataBuffer;
    {

        size_t dataLen = strlen(data);

        if (100-dataLen > 1)
        {

            if (fgets(data+dataLen, (int)(100-dataLen), (__acrt_iob_func(0))) != ((void*)0))
            {


                dataLen = strlen(data);
                if (dataLen > 0 && data[dataLen-1] == '\n')
                {
                    data[dataLen-1] = '\0';
                }
            }
            else
            {
                printLine(""fgets() failed"");

                data[dataLen] = '\0';
            }
        }
    }
    FILENAME_REDACTEDSink(data);
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-78
12757,"void REDACTED_OS_Command_Injection__char_connect_socket_w32_execvp_66b_REDACTEDSink(char * dataArray[]);

void REDACTED_OS_Command_Injection__char_connect_socket_w32_execvp_66_REDACTED()
{
    char * data;
    char * dataArray[5];
    char dataBuffer[100] = ""dir "";
    data = dataBuffer;
    {

        WSADATA wsaData;
        int wsaDataInit = 0;

        int recvResult;
        struct sockaddr_in service;
        char *replace;
        SOCKET connectSocket = (SOCKET)(~0);
        size_t dataLen = strlen(data);
        do
        {

            if (WSAStartup(((WORD)(((BYTE)(((DWORD_PTR)(2)) & 0xff)) | ((WORD)((BYTE)(((DWORD_PTR)(2)) & 0xff))) << 8)), &wsaData) != 0L)
            {
                break;
            }
            wsaDataInit = 1;


            connectSocket = socket(2, 1, IPPROTO_TCP);
            if (connectSocket == (SOCKET)(~0))
            {
                break;
            }
            memset(&service, 0, sizeof(service));
            service.sin_family = 2;
            service.sin_addr.S_un.S_addr = inet_addr(""127.0.0.1"");
            service.sin_port = htons(27015);
            if (connect(connectSocket, (struct sockaddr*)&service, sizeof(service)) == (-1))
            {
                break;
            }



            recvResult = recv(connectSocket, (char *)(data + dataLen), sizeof(char) * (100 - dataLen - 1), 0);
            if (recvResult == (-1) || recvResult == 0)
            {
                break;
            }

            data[dataLen + recvResult / sizeof(char)] = '\0';

            replace = strchr(data, '\r');
            if (replace)
            {
                *replace = '\0';
            }
            replace = strchr(data, '\n');
            if (replace)
            {
                *replace = '\0';
            }
        }
        while (0);
        if (connectSocket != (SOCKET)(~0))
        {
            closesocket(connectSocket);
        }

        if (wsaDataInit)
        {
            WSACleanup();
        }

    }

    dataArray[2] = data;
    REDACTED_OS_Command_Injection__char_connect_socket_w32_execvp_66b_REDACTEDSink(dataArray);
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    REDACTED_OS_Command_Injection__char_connect_socket_w32_execvp_66_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-78
12758,"namespace FILENAME
{

void FILENAME_REDACTED::action(char * data)
{
    {
        char *args[] = {""%WINDIR%\\system32\\cmd.exe"", ""/c"", data, 0};



        _execvp(""cmd.exe"", args);
    }
}

}
",C,CWE-78
12759,"wchar_t * REDACTED_OS_Command_Injection__wchar_t_connect_socket_popen_61b_REDACTEDSource(wchar_t * data);

void REDACTED_OS_Command_Injection__wchar_t_connect_socket_popen_61_REDACTED()
{
    wchar_t * data;
    wchar_t data_buf[100] = L""dir "";
    data = data_buf;
    data = REDACTED_OS_Command_Injection__wchar_t_connect_socket_popen_61b_REDACTEDSource(data);
    {
        FILE *pipe;

        pipe = _wpopen(data, L""w"");
        if (pipe != ((void*)0))
        {
            _pclose(pipe);
        }
    }
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    REDACTED_OS_Command_Injection__wchar_t_connect_socket_popen_61_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-78
12760,"void FILENAME_REDACTED()
{
    wchar_t * data;
    wchar_t dataBuffer[100] = L""dir "";
    data = dataBuffer;
    if(1)
    {
        {

            WSADATA wsaData;
            int wsaDataInit = 0;

            int recvResult;
            struct sockaddr_in service;
            wchar_t *replace;
            SOCKET connectSocket = (SOCKET)(~0);
            size_t dataLen = wcslen(data);
            do
            {

                if (WSAStartup(((WORD)(((BYTE)(((DWORD_PTR)(2)) & 0xff)) | ((WORD)((BYTE)(((DWORD_PTR)(2)) & 0xff))) << 8)), &wsaData) != 0L)
                {
                    break;
                }
                wsaDataInit = 1;


                connectSocket = socket(2, 1, IPPROTO_TCP);
                if (connectSocket == (SOCKET)(~0))
                {
                    break;
                }
                memset(&service, 0, sizeof(service));
                service.sin_family = 2;
                service.sin_addr.S_un.S_addr = inet_addr(""127.0.0.1"");
                service.sin_port = htons(27015);
                if (connect(connectSocket, (struct sockaddr*)&service, sizeof(service)) == (-1))
                {
                    break;
                }



                recvResult = recv(connectSocket, (char *)(data + dataLen), sizeof(wchar_t) * (100 - dataLen - 1), 0);
                if (recvResult == (-1) || recvResult == 0)
                {
                    break;
                }

                data[dataLen + recvResult / sizeof(wchar_t)] = L'\0';

                replace = wcschr(data, L'\r');
                if (replace)
                {
                    *replace = L'\0';
                }
                replace = wcschr(data, L'\n');
                if (replace)
                {
                    *replace = L'\0';
                }
            }
            while (0);
            if (connectSocket != (SOCKET)(~0))
            {
                closesocket(connectSocket);
            }

            if (wsaDataInit)
            {
                WSACleanup();
            }

        }
    }


    _wexecl(L""%WINDIR%\\system32\\cmd.exe"", L""%WINDIR%\\system32\\cmd.exe"", L""/c"", data, ((void*)0));
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-78
12761,"namespace REDACTED_OS_Command_Injection__wchar_t_listen_socket_w32_spawnlp_84
{



void REDACTED()
{
    wchar_t * data;
    wchar_t dataBuffer[100] = L""dir "";
    data = dataBuffer;
    REDACTED_OS_Command_Injection__wchar_t_listen_socket_w32_spawnlp_84_REDACTED * REDACTEDObject = new REDACTED_OS_Command_Injection__wchar_t_listen_socket_w32_spawnlp_84_REDACTED(data);
    delete REDACTEDObject;
}
}
using namespace REDACTED_OS_Command_Injection__wchar_t_listen_socket_w32_spawnlp_84;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-78
12762,"void FILENAME_REDACTED()
{
    char * data;
    char dataBuffer[100] = ""dir "";
    data = dataBuffer;
    goto source;
source:
    {

        size_t dataLen = strlen(data);
        char * environment = getenv(""ADD"");

        if (environment != ((void*)0))
        {

            strncat(data+dataLen, environment, 100-dataLen-1);
        }
    }


    _spawnl(0, ""%WINDIR%\\system32\\cmd.exe"", ""%WINDIR%\\system32\\cmd.exe"", ""/c"", data, ((void*)0));
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-78
12763,"void FILENAME_REDACTED()
{
    wchar_t * data;
    wchar_t dataBuffer[100] = L""dir "";
    data = dataBuffer;
    if(GLOBAL_CONST_TRUE)
    {
        {

            WSADATA wsaData;
            int wsaDataInit = 0;

            int recvResult;
            struct sockaddr_in service;
            wchar_t *replace;
            SOCKET connectSocket = (SOCKET)(~0);
            size_t dataLen = wcslen(data);
            do
            {

                if (WSAStartup(((WORD)(((BYTE)(((DWORD_PTR)(2)) & 0xff)) | ((WORD)((BYTE)(((DWORD_PTR)(2)) & 0xff))) << 8)), &wsaData) != 0L)
                {
                    break;
                }
                wsaDataInit = 1;


                connectSocket = socket(2, 1, IPPROTO_TCP);
                if (connectSocket == (SOCKET)(~0))
                {
                    break;
                }
                memset(&service, 0, sizeof(service));
                service.sin_family = 2;
                service.sin_addr.S_un.S_addr = inet_addr(""127.0.0.1"");
                service.sin_port = htons(27015);
                if (connect(connectSocket, (struct sockaddr*)&service, sizeof(service)) == (-1))
                {
                    break;
                }



                recvResult = recv(connectSocket, (char *)(data + dataLen), sizeof(wchar_t) * (100 - dataLen - 1), 0);
                if (recvResult == (-1) || recvResult == 0)
                {
                    break;
                }

                data[dataLen + recvResult / sizeof(wchar_t)] = L'\0';

                replace = wcschr(data, L'\r');
                if (replace)
                {
                    *replace = L'\0';
                }
                replace = wcschr(data, L'\n');
                if (replace)
                {
                    *replace = L'\0';
                }
            }
            while (0);
            if (connectSocket != (SOCKET)(~0))
            {
                closesocket(connectSocket);
            }

            if (wsaDataInit)
            {
                WSACleanup();
            }

        }
    }


    _wspawnl(0, L""%WINDIR%\\system32\\cmd.exe"", L""%WINDIR%\\system32\\cmd.exe"", L""/c"", data, ((void*)0));
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-78
12764,"void FILENAME_REDACTEDSink(wchar_t * data)
{
    {
        wchar_t *args[] = {L""%WINDIR%\\system32\\cmd.exe"", L""/c"", data, ((void*)0)};


        _wexecv(L""%WINDIR%\\system32\\cmd.exe"", args);
    }
}
",C,CWE-78
12765,"namespace REDACTED_OS_Command_Injection__wchar_t_file_w32_execvp_84
{



void REDACTED()
{
    wchar_t * data;
    wchar_t dataBuffer[100] = L""dir "";
    data = dataBuffer;
    REDACTED_OS_Command_Injection__wchar_t_file_w32_execvp_84_REDACTED * REDACTEDObject = new REDACTED_OS_Command_Injection__wchar_t_file_w32_execvp_84_REDACTED(data);
    delete REDACTEDObject;
}
}
using namespace REDACTED_OS_Command_Injection__wchar_t_file_w32_execvp_84;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-78
12766,"namespace REDACTED_OS_Command_Injection__wchar_t_environment_w32spawnl_83
{



void REDACTED()
{
    wchar_t * data;
    wchar_t dataBuffer[100] = L""dir "";
    data = dataBuffer;
    REDACTED_OS_Command_Injection__wchar_t_environment_w32spawnl_83_REDACTED REDACTEDObject(data);
}
}
using namespace REDACTED_OS_Command_Injection__wchar_t_environment_w32spawnl_83;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-78
12767,"void REDACTED_OS_Command_Injection__char_listen_socket_w32spawnl_54c_REDACTEDSink(char * data);

void FILENAME_REDACTEDSink(char * data)
{
    REDACTED_OS_Command_Injection__char_listen_socket_w32spawnl_54c_REDACTEDSink(data);
}
",C,CWE-78
12768,"static int staticTrue = 1;
static int staticFalse = 0;



void FILENAME_REDACTED()
{
    char * data;
    char dataBuffer[100] = ""dir "";
    data = dataBuffer;
    if(staticTrue)
    {
        {

            size_t dataLen = strlen(data);

            if (100-dataLen > 1)
            {

                if (fgets(data+dataLen, (int)(100-dataLen), (__acrt_iob_func(0))) != ((void*)0))
                {


                    dataLen = strlen(data);
                    if (dataLen > 0 && data[dataLen-1] == '\n')
                    {
                        data[dataLen-1] = '\0';
                    }
                }
                else
                {
                    printLine(""fgets() failed"");

                    data[dataLen] = '\0';
                }
            }
        }
    }


    _execl(""%WINDIR%\\system32\\cmd.exe"", ""%WINDIR%\\system32\\cmd.exe"", ""/c"", data, ((void*)0));
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-78
12769,"void FILENAME_REDACTED()
{
    wchar_t * data;
    wchar_t data_buf[100] = L""dir "";
    data = data_buf;
    if(globalTrue)
    {
        {

            size_t dataLen = wcslen(data);

            if (100-dataLen > 1)
            {

                if (fgetws(data+dataLen, (int)(100-dataLen), (__acrt_iob_func(0))) != ((void*)0))
                {


                    dataLen = wcslen(data);
                    if (dataLen > 0 && data[dataLen-1] == L'\n')
                    {
                        data[dataLen-1] = L'\0';
                    }
                }
                else
                {
                    printLine(""fgetws() failed"");

                    data[dataLen] = L'\0';
                }
            }
        }
    }
    {
        FILE *pipe;

        pipe = _wpopen(data, L""w"");
        if (pipe != ((void*)0))
        {
            _pclose(pipe);
        }
    }
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-78
12770,"void FILENAME_REDACTED()
{
    char * data;
    char data_buf[100] = ""dir "";
    data = data_buf;
    if(globalReturnsTrueOrFalse())
    {
        {

            WSADATA wsaData;
            int wsaDataInit = 0;

            int recvResult;
            struct sockaddr_in service;
            char *replace;
            SOCKET listenSocket = (SOCKET)(~0);
            SOCKET acceptSocket = (SOCKET)(~0);
            size_t dataLen = strlen(data);
            do
            {

                if (WSAStartup(((WORD)(((BYTE)(((DWORD_PTR)(2)) & 0xff)) | ((WORD)((BYTE)(((DWORD_PTR)(2)) & 0xff))) << 8)), &wsaData) != 0L)
                {
                    break;
                }
                wsaDataInit = 1;


                listenSocket = socket(2, 1, IPPROTO_TCP);
                if (listenSocket == (SOCKET)(~0))
                {
                    break;
                }
                memset(&service, 0, sizeof(service));
                service.sin_family = 2;
                service.sin_addr.S_un.S_addr = (ULONG)0x00000000;
                service.sin_port = htons(27015);
                if (bind(listenSocket, (struct sockaddr*)&service, sizeof(service)) == (-1))
                {
                    break;
                }
                if (listen(listenSocket, 5) == (-1))
                {
                    break;
                }
                acceptSocket = accept(listenSocket, ((void*)0), ((void*)0));
                if (acceptSocket == (-1))
                {
                    break;
                }

                recvResult = recv(acceptSocket, (char *)(data + dataLen), sizeof(char) * (100 - dataLen - 1), 0);
                if (recvResult == (-1) || recvResult == 0)
                {
                    break;
                }

                data[dataLen + recvResult / sizeof(char)] = '\0';

                replace = strchr(data, '\r');
                if (replace)
                {
                    *replace = '\0';
                }
                replace = strchr(data, '\n');
                if (replace)
                {
                    *replace = '\0';
                }
            }
            while (0);
            if (listenSocket != (SOCKET)(~0))
            {
                closesocket(listenSocket);
            }
            if (acceptSocket != (SOCKET)(~0))
            {
                closesocket(acceptSocket);
            }

            if (wsaDataInit)
            {
                WSACleanup();
            }

        }
    }
    else
    {

        strcat(data, ""*.*"");
    }
    {
        FILE *pipe;

        pipe = _popen(data, ""w"");
        if (pipe != ((void*)0))
        {
            _pclose(pipe);
        }
    }
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-78
